"","ID","X","Y","RealNest","InsPixel","NDVIPixel","Harkwesp_S","W01count","W01mean","W01stdev","NDVI01coun","NDVI01mean","NDVI01stde","Sl01count","Sl01mean","Sl01stdev","W02count","W02mean","W02stdev","NDVI02coun","NDVI02mean","NDVI02stde","Sl02count","Sl02mean","Sl02stdev","W05count","W05mean","W05stdev","NDVI05coun","NDVI05mean","NDVI05stde","Sl05count","Sl05mean","Sl05stdev","W1count","W1mean","W1stdev","NDVI1count","NDVI1mean","NDVI1stdev","Sl1count","Sl1mean","Sl1stdev","W2count","W2mean","W2stdev","NDVI2count","NDVI2mean","NDVI2stdev","Sl2count","Sl2mean","Sl2stdev","W3count","W3mean","W3stdev","NDVI3count","NDVI3mean","NDVI3stdev","Sl3count","Sl3mean","Sl3stdev","W5count","W5mean","W5stdev","NDVI5count","NDVI5mean","NDVI5stdev","Sl5count","Sl5mean","Sl5stdev","W10count","W10mean","W10stdev","NDVI10coun","NDVI10mean","NDVI10stde","Sl10count","Sl10mean","Sl10stdev","Presence","SlPixel"
"28",106,23265.288,197882.117,0,445420.40625,0.03656,22.25232,7,446411.857142857,1576.38478954329,246,0.077589092715605,0.042583688269803,7,22.4654263087681,1.42234915986253,24,448037.68359375,4335.17554274737,995,0.116593039321278,0.069131166101843,24,23.4269630908966,1.82542916333897,149,444536.045721476,9854.40610603833,6243,0.144530984509665,0.059158424571751,149,26.1151038048251,3.58464840169216,601,440150.992408486,16356.2260843758,25001,0.155355301632846,0.058234950200478,600,26.7672660954793,5.02690820877651,2406,440961.633611284,17931.9223944156,99969,0.171863937335729,0.065762983033198,2406,26.5439920942682,6.54414614106978,5414,440415.395854498,21472.611978826,224940,0.17746253891056,0.067957518014965,5414,29.272526407004,9.60600251365076,15030,440541.604578343,22097.6918036847,624734,0.170015027375109,0.072866856984638,15030,30.4683655866923,9.65585418949818,60097,442078.126951143,25061.6706751795,2499093,0.155442755708122,0.080351763648208,60098,29.0708076812139,14.1003361455189,1,NA
"29",107,23274.677,197883.631,0,450628.75,0.00395,11.47167,6,451094.880208333,1482.88960804703,249,0.014638013377539,0.009059850335901,6,13.3023317654928,1.55559466127481,26,451268.122596154,3068.81973015721,997,0.026901006807434,0.01907391773407,26,14.7259035477271,2.95464770831111,150,452726.955833333,7829.09773761278,6248,0.034502679901108,0.025760837483162,150,19.0602136023839,12.4633485719952,601,455829.991472546,11161.1048469577,24992,0.065051606525589,0.048983718322204,601,23.9254126382152,13.0258459066039,2401,455491.729110267,13043.7800142242,99947,0.094512811471319,0.064815355236283,2401,31.2683298653833,13.8090849983632,5408,448457.17350453,21407.0030057867,224923,0.117673454499676,0.06606445213668,5408,34.2722091931166,14.1997990697327,15037,445060.056392149,22404.1439018903,624774,0.136558373582949,0.064894006304623,15037,35.1787089828981,15.7120928665009,60094,450848.381254264,17189.5270957452,2499104,0.132717404841152,0.060921109271889,60094,29.5134440759705,13.3809206429657,1,NA
"30",108,23258.114,197890.845,0,450152,0.01403,35.71734,6,454004.0625,3936.88382906184,251,0.030710800823596,0.020572826420745,6,34.723934173584,1.80276747691803,25,452231.92375,5939.38191329362,999,0.034246578101289,0.02356343268911,25,34.8507076263428,3.30491345760846,151,452284.028145695,6755.68683089985,6250,0.06311351449132,0.045410729816687,151,31.6742392028404,6.62444310954037,601,450409.802048669,6715.57796179506,24991,0.061886120741525,0.048440491510139,601,29.9077224049116,6.73104752389602,2406,449456.006429239,8164.7720435864,99956,0.079815782141481,0.057817636960152,2406,29.8282052390494,7.4753463755883,5409,444733.075158301,14556.9801945072,224910,0.093190918127609,0.076434190253154,5409,29.3619604791835,9.47932711342362,15023,434798.593338132,27408.8624541128,624766,0.137137524795625,0.099917252855481,15023,31.5806367818425,16.6863799545125,60098,416009.56380763,48082.5851167259,2489011,0.18659242373624,0.105764562160497,60099,34.2826381908193,24.8446253070953,1,NA
"31",109,23242.155,197863.619,0,463096.1875,0.07094,18.59056,7,462049.223214286,2894.89031024022,251,0.136437351425805,0.044372164670249,7,19.1670598983765,3.21982200930139,25,461160.6775,3426.17758890009,999,0.145749130749607,0.061882051621159,24,18.2340764204661,4.25371724992222,151,462198.544701987,3306.77283615821,6249,0.149107821733129,0.063687232463549,151,19.2182140097713,3.8167804367458,601,461239.03187396,4307.33808151601,24990,0.147665658843748,0.059052262315475,601,18.5845320831718,4.06006493923505,2405,458798.01018711,6168.51506881706,99955,0.150918541457365,0.063779461763929,2405,16.6096790244327,5.1185114537981,5031,457687.953705774,7523.91205529945,223980,0.144711163263132,0.063894489944347,5031,16.8861089029741,6.11915932564827,11677,459334.836580457,6957.44967189097,528583,0.1353290261877,0.067989100684372,11668,19.6890890386095,6.86443385078306,38446,439444.825342892,55009.951187278,1700744,0.175001484322919,0.107496517273509,38444,25.7043964516617,35.4368079188673,1,NA
"32",11,23250.096,197866.919,0,467347.84375,0.12405,38.21924,6,464649.703125,2313.8159877947,247,0.128219288822852,0.047204525777377,6,38.8748168945312,3.84621257357152,26,464322.608173077,3827.37480605728,997,0.124297315350088,0.042210970892556,26,37.6394114127526,5.39172554511533,154,464741.878449675,5008.95216658938,6251,0.105184600104262,0.051911328433879,154,36.008539422766,6.94685829916236,600,464484.808177083,3991.16226474094,24992,0.109219436468293,0.048481486019766,600,32.6687777821223,7.08942005903482,2406,462455.755091438,6601.95430201406,99956,0.11050920127177,0.058370983322986,2405,27.5284924451874,10.2069070111956,5401,460881.615678809,8814.76876087451,224912,0.128360613778794,0.059990667185697,5401,25.0247132794777,9.91381116475265,15031,456429.133877487,12551.3301360588,624782,0.147328873279568,0.061620697692588,15031,20.4938797117426,8.98406630642592,60101,445606.79505011,33321.4017521353,2499095,0.168217618280671,0.075652495105701,60102,18.2449640010873,18.2043879269955,1,NA
"33",110,23250.859,197866.526,0,468750.03125,0.02222,30.67939,6,468178.385416667,463.748681302408,249,0.068627338119629,0.04269162737211,6,31.3064072926839,1.26985417832722,25,467196.04625,1816.58067634808,997,0.102134424144983,0.046741828009827,25,34.6232277679443,3.79540771661557,151,465571.101614238,2749.58029508659,6251,0.119244243550364,0.049035829267566,151,35.5886636443486,6.03363345461772,602,465534.692068106,3493.42569821681,24994,0.113233346376196,0.054275593395402,602,33.5438399869342,6.34621383224097,2406,463829.87944202,5140.8261302699,99956,0.120506706940859,0.063652381544279,2406,29.3146119702388,7.87483272588167,5409,461220.660190192,8359.75838368362,224906,0.131963840172481,0.063231143418846,5409,25.2976288722136,9.29947385782915,15033,456363.467847818,11918.167303944,624761,0.143467207629944,0.061316448760071,15032,19.9670882052254,9.15640885936192,60093,444781.384079254,34626.6800442345,2499052,0.169397665536692,0.077453615371149,60093,18.5608395724802,18.8360932100599,1,NA
"34",111,23273.453,197875.135,0,466689.78125,0.02345,25.69866,4,467328.90625,595.871590728001,251,0.103036433050179,0.068210335097702,4,26.1553039550781,1.00623902144644,24,466787.14453125,1355.0728159672,999,0.136031266458489,0.071804639691581,24,26.3200306892395,1.93495949556665,150,466029.445833333,2248.04129891118,6249,0.14258488521937,0.060220913125031,150,26.9215211613973,5.03713907975885,608,465054.021278783,5712.69396258107,24992,0.128275291309957,0.053875866232231,608,27.3527023921672,9.18928203021209,2412,464956.790461754,4932.55708796392,99963,0.132783688473546,0.047376702227974,2412,27.1334529880861,9.62525084350115,5402,464359.52110908,5174.26348617858,224913,0.130097871467493,0.048660415231625,5402,27.6172173796473,11.3400129013379,15019,462650.086769259,7551.00719155498,624794,0.127620706994759,0.047784887126461,15018,27.8720384675814,14.2747152095459,60087,457443.464062006,12150.3434916586,2499127,0.138984181714701,0.056143023107709,60088,25.6824431847426,14.383965276883,1,NA
"35",112,23258.139,197890.932,1,455395.0625,0.03689,32.53098,7,453223.553571429,4068.83138152765,250,0.03390445936285,0.0269758343283,7,34.5108119419643,3.10449122287028,24,451935.03125,6882.91636787877,1000,0.040512785972562,0.026122717653411,24,34.8231448332469,4.76340513319671,148,451936.443623311,7538.74657148018,6248,0.062975682880388,0.044273410146553,148,31.1269644659919,7.52373579304785,600,450727.617552083,6807.26460693331,24991,0.060489973697689,0.048425856089054,600,29.8422204955419,6.84384197468954,2407,449509.288195887,8427.20302967342,99958,0.078495793700203,0.057765280090566,2407,29.992561249204,7.57721759761841,5413,445057.404443008,13842.0367874154,224923,0.090246153091573,0.073846672774778,5413,29.3940452190924,9.41504719145932,15022,434826.652667754,27320.7321913504,624793,0.135986156607227,0.099248607745632,15022,31.6307154180421,16.8664246161192,60085,415858.654221624,48475.8218738089,2486871,0.186651243316854,0.106251033998671,60088,34.3212631497341,24.9926801951627,1,NA
"36",113,23260.147,197893.101,1,451185.09375,0.02075,21.99952,6,449933.859375,1038.33892831861,251,0.018241166845855,0.012711420292352,6,24.3548727035522,2.50469599610879,26,448575.861778846,3321.26536140963,998,0.022870432543484,0.024005853220847,26,26.0653302852924,5.65196155064912,150,447845.9975,5693.13757504754,6245,0.027080705620645,0.032326794477398,150,28.1465414047241,5.99386170679574,600,447881.922135417,6665.8081169067,24989,0.043389437244446,0.038107398897329,600,28.8156019449234,6.57741481817491,2402,443930.321789134,12617.7257188652,99953,0.066568086094648,0.056228527799553,2402,27.1980007755866,9.13836271694198,5407,438837.506120538,17632.2577461313,224919,0.074970997856343,0.062638419288942,5407,29.7617274657931,11.6137596234865,15039,426406.707738006,40569.9436237572,624785,0.109318787080275,0.086360540794686,15039,35.5712732085008,21.7091789529297,53874,415797.496918156,49913.501725442,2381228,0.187198764747049,0.119013792581419,53902,35.4221470266739,24.7946779002702,1,NA
"37",114,23242.925,197865.466,0,463305.09375,0.05581,21.97528,6,462780.630208333,1649.26899155833,250,0.096545106709003,0.034936789082519,6,21.4298667907715,2.90523539497166,23,462908.519021739,2085.54842698897,1000,0.117016731224954,0.038132578695001,23,21.0630875463071,3.35072319564081,152,460632.161389803,3520.87384586156,6249,0.14077170639333,0.059681461197212,152,19.5179381997962,4.05384619653498,603,460702.879405058,4169.95861566373,24987,0.135056749659605,0.060338601844063,603,19.2035523979225,4.81719995058011,2404,460895.638701123,5104.15058022378,99980,0.13372249070491,0.064242788637242,2403,19.7698003828798,5.73501350869141,5410,461758.365879159,4687.4483858212,224923,0.134464977259748,0.065917726114322,5410,20.8279103212017,6.20570574450324,14042,460126.211007602,6880.63303553315,611417,0.136152560361901,0.066390501056209,14037,20.1086405384929,7.04931720787104,44260,442154.96706372,47198.4102651707,1935062,0.173959959553591,0.096344245263718,44254,22.4616965618389,30.0650105284967,1,NA
"38",115,23257.139,197866.315,0,463481.3125,0.0251,27.20343,6,465865.052083333,1995.44076572091,251,0.040206552954368,0.023154250516989,6,29.1178607940674,1.99389772648654,26,464646.443509615,2832.48209395515,998,0.062119374725453,0.032533806621804,26,27.3528495935293,2.91745932655814,152,465624.328330592,2450.53565612505,6247,0.053237217821494,0.030155747653793,152,26.4238990608015,3.68161607639598,599,463172.453516277,4003.26571246338,24993,0.058703061403058,0.036127374029012,599,23.7015077196099,5.17632648555477,2407,459691.148031782,5333.46571837169,99953,0.083298918513097,0.057452409662174,2407,18.7933759055397,5.87122146402803,5402,457092.752319743,6765.19533473964,224915,0.113332687692407,0.06811190062927,5402,15.89725551669,6.16792680462435,15028,452308.19982699,11420.0319852902,624768,0.14529290297435,0.066555169404217,15028,13.6551701799452,7.18563126712421,60101,445909.325099624,21158.6259437039,2499103,0.176300664651093,0.078615844826631,60101,16.0085689492282,11.5601524683863,1,NA
"39",116,23248.719,197866.449,0,467815,0.05854,28.78386,4,468612.609375,797.609375,247,0.062862103706912,0.024783705471665,4,28.6193208694458,1.06641632107903,25,468222.185,2130.36066880998,997,0.063468192819853,0.028884787769003,25,29.6712226867676,4.3430684723686,151,464913.19660596,4860.04902064672,6252,0.083681171867515,0.037719723828764,151,31.0745205784476,7.6740830119209,606,464711.8142533,5127.04243740118,24992,0.098015238755482,0.046521871708192,606,30.3998053900086,8.46634847903539,2404,464257.445208507,5604.39733562178,99954,0.117519030610805,0.052126089300431,2404,28.3672967306191,9.6319331923567,5401,463075.201108591,6013.16158611825,224913,0.124326941977735,0.055433143594091,5401,25.5563087518227,9.35555568780792,15017,458868.636859476,9913.00360764905,624777,0.144625646019034,0.059414802078794,15017,21.202033967385,8.84665152430015,59520,444429.137669881,38272.8623772054,2499024,0.170315994933657,0.081433879783336,59514,19.6534398033257,22.3270647675879,1,NA
"40",117,23244.748,197866.397,0,464301.21875,0.02,20.02633,4,462471.0234375,1635.65294734181,247,0.037395774315183,0.015924787182262,4,18.0984663963318,1.65955685788881,24,461623.7578125,1563.1024777333,994,0.06743035026052,0.039001788629924,24,18.0315279165904,2.22108901529927,151,463488.716059603,3698.75489674784,6249,0.103200175624089,0.066924104756205,151,20.9753300433127,4.68858560188939,607,464640.295201812,3243.80491755115,24998,0.108533835092992,0.060642866098939,607,22.8849638290028,4.88428941008013,2405,464342.778651247,3333.04304728528,99978,0.125308709933102,0.063759737322085,2405,23.4565207542848,5.20550870562643,5403,462938.913901999,4723.95154960496,224926,0.128345047535415,0.063256723500847,5404,22.9545995235267,6.19585665442252,15017,460144.678474812,7125.20436878647,624759,0.141747487324313,0.061118217289844,15017,20.1326535404594,8.17020096568377,51111,442829.02456812,42941.265581427,2205866,0.174414766613121,0.090121693828109,51098,21.0751788777125,26.9370601749909,1,NA
"41",118,23248.201,197864.097,0,466770.6875,0.13131,31.70928,6,466277.765625,1232.95050000618,249,0.136071740204551,0.026009313222748,6,30.3013925552368,1.85873131665877,23,466269.86548913,1376.96024165012,999,0.12096821859822,0.033500217028205,23,28.9099203192669,2.22497778346888,151,464958.894453642,3560.887546038,6250,0.132920666897595,0.042672707744518,151,25.454078958524,5.57134661861809,600,464572.631666667,4154.16506149812,24986,0.136966150472314,0.053465477881472,600,25.4765876642863,5.72740183332105,2403,464544.440985227,4610.67286373347,99976,0.137412499273756,0.058924754168857,2403,26.4829362162044,7.68508733031762,5412,462985.770740946,5043.48078282788,224913,0.138752686198379,0.057980373195891,5412,24.6863048345357,7.96059026642801,15022,458492.583929508,18110.6724368662,624767,0.148438983754693,0.064452474765557,15022,21.1846667695238,10.967192063354,56291,439147.800242754,50061.0774990803,2404706,0.185473303540865,0.103453272510565,56290,24.2251420364779,32.2894892657047,1,NA
"42",119,23240.703,197868.393,0,463349.875,0.06054,19.99421,6,464631.421875,1390.9158525133,244,0.120207524583599,0.047829377550932,6,20.9976965586344,2.50807239286352,25,464705.195,2643.36365767948,997,0.11825012845018,0.063256538366568,25,21.8372102737427,4.02970060604035,152,465994.795847039,2595.41777108321,6246,0.132879211167512,0.068165727154717,152,24.2931636822851,4.40832457852304,602,464681.765261628,2879.02022768807,25001,0.154428717890075,0.071408395497913,602,23.4959609057024,4.23876219919848,2402,463764.926194317,3745.73548308588,99975,0.142873164279723,0.070889670736829,2402,23.9368485380073,5.26240106354931,5405,461133.368553423,5360.35547863175,224937,0.130832879847242,0.069681721261851,5405,21.1327465505979,6.55171830124327,13342,453214.579349985,14797.1531790354,589145,0.140090043313265,0.080624665039636,13333,17.9600813562468,7.96620231786707,42588,445467.492057736,27124.7690841791,1863470,0.176147372757711,0.086332147280672,42578,18.170472535544,21.7512042400027,1,NA
"43",12,23250.547,197868.092,1,463361.65625,0.03478,29.35864,7,463244.254464286,1523.44170983196,247,0.030090735348598,0.011556578936797,7,27.1265029907227,2.85750876929319,24,462365.618489583,2372.19922866938,993,0.055329165618383,0.055682110061759,24,25.5345040162404,3.46655045934788,147,460625.403061224,3589.96960229831,6250,0.075627853583768,0.065077241573051,147,24.0335543431392,4.64822780014138,600,456020.44265625,9224.32402609656,25000,0.105651234269561,0.067951982337926,600,21.3197634127239,8.84590269511943,2403,455649.693677174,10604.3937700107,99983,0.132374564371453,0.063200171209238,2403,21.7763413625536,10.4512670930056,5416,454397.632079718,12664.215521488,224930,0.140839893610304,0.062032099402939,5416,21.5406265830459,9.91963606866997,15023,452121.022785895,17035.5887355255,624752,0.154019163518861,0.065858895048662,15023,20.0267972123851,9.61865259005157,60099,446889.943886208,22432.5010892167,2499089,0.166976235676548,0.071771022314366,60099,16.8105040006788,11.9096065029242,1,NA
"44",120,23246.77,197866.293,1,465975.59375,0.03659,28.413,6,465874.458333333,1143.99307137431,252,0.079057796677161,0.057058597317022,6,27.4981307983398,3.91107343780127,25,466362.14875,2351.24897008351,1001,0.121539450217072,0.052806584145393,25,26.812643737793,4.87692643323847,153,465609.329656863,2948.3947819359,6248,0.134584043898665,0.052122434658491,153,25.398750990824,5.11119459861565,602,465260.120847176,3292.38806054427,24987,0.142941182561075,0.049143868416664,602,25.6091753953319,5.16268799564077,2403,464581.442922909,4620.04709335821,99952,0.126694548453791,0.057026103658104,2403,25.4101630957782,7.11878991637039,5399,463681.845202815,5017.73329938209,224920,0.130648479434492,0.05801588982241,5399,24.2528227104216,7.81334236400371,15026,460157.970162136,7490.29179073353,624793,0.137039449645079,0.059996196765823,15026,21.1230512383984,8.87887934768012,55981,442937.924321526,42686.3676671187,2389608,0.172845257429234,0.089432472719459,55968,20.8733501802627,26.2238231701115,1,NA
